Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
8106,3,0,3,0,1,bros before hos and there i was with my bros without any hos
8107,3,0,3,0,1,bruh lmaoo them hoes was nasty but i kept eating them what the fuck happened to these
8108,6,1,5,0,1,bruh them ugly hoes say a nigga arrogant
8109,3,0,3,0,1,baby i can make that pussy raaain often
8110,3,0,3,0,1,baby i can make that pussy rain often
8111,3,0,3,0,1,baby i can make that pussy rain often
8112,3,1,0,2,2,baby i will whisper vietnamese to you all soft like ching chong ting o long
8113,6,0,6,0,1,baby girl your pussy looking so vacant
8114,3,0,3,0,1,baby moanin got me zone nn i want this bitch next me pussy like ecstasy
8115,3,0,3,0,1,baby pussy cannot be your only hustle unless you bad as naomi russell i mean a lot of people got money so basically russell are not the only russell
8116,3,0,3,0,1,babydaddy needing bail money say that is wat she gone do talk a whole alotta shit but swear that bitch gone come through
8117,3,0,3,0,1,back inhighschool me and used to have to stiff arm bitches that kept tryna steal our fitteds
8118,3,0,3,0,1,back in america and i have become a basic bitch again
8119,3,0,3,0,1,back in this bitch again
8120,3,0,3,0,1,backdoor is open them hoes will let you fuck them in the ass usually an extra charge plus the rate you agreed upon
8121,3,0,3,0,1,
8122,3,1,2,0,1,bad bitch contest you in first place
8123,3,0,3,0,1,bad bitch give good head dumb bitch get hood rich
8124,3,0,3,0,1,bad bitch good head i think she ah keeper
8125,3,0,3,0,1,
8126,6,0,6,0,1,bad bitch on my line tryna give me brains
8127,3,0,3,0,1,bad bitch pussy aquafina call her crystalina
8128,3,0,3,0,1,bad bitch selling molly i might take one
8129,6,0,5,1,1,bad bitch with me and you kno that her ass is fat
8130,9,0,9,0,1,bad bitch chest out no wonder why miss righteous keeps on getting left out
8131,6,0,6,0,1,bad bitches are not cheap
8132,3,0,3,0,1,bad bitches are not cheap better pass her if you broke
8133,6,0,6,0,1,bad bitches an good weed
8134,3,0,3,0,1,bad bitches and good weed
8135,3,0,3,0,1,bad bitches be all ova me besides pussy what could you offer me
8136,3,0,3,0,1,bad bitches every where
8137,3,0,3,0,1,bad bitches from oakland she could beeee a model
8138,3,0,3,0,1,bad bitches hate broke niggaz
8139,3,0,3,0,1,bad bitches in dirty ass houses
8140,3,0,3,0,1,bad bitches in the pen make my toes curl
8141,3,0,3,0,1,bad bitches is the only thing i like
8142,3,0,3,0,1,bad bitches is the only thing that i like
8143,3,0,3,0,1,bad bitches is the only thing that i like bblu this saturday bblu suedelounge richgirls
8144,6,0,6,0,1,bad bitches is the only thing that i like
8145,3,0,3,0,1,bad bitches is the only thing that like
8146,3,0,3,0,1,bad bitches only
8147,3,0,3,0,1,bad bitches only
8148,3,0,3,0,1,bad blood in the camp if it is bout a bitch just know i do not respect it homie
8149,3,0,3,0,1,bad chicks send them in basic hoes toss them out cannot even get waffle house hating niggas chalk them out gone get the coffin out
8150,6,0,6,0,1,bad foreign bitch she a walkin ferrari
8151,3,0,3,0,1,bad lil bitch are not never seen her
8152,3,0,3,0,1,bad lil short fine bitch lil petite sumn
8153,3,0,2,1,1,bae got to bitch whoops
8154,3,0,3,0,1,bae juss the new side bitch lingo you are not special hoe
8155,3,0,2,1,1,
8156,3,0,0,3,2,bags bags that is that bag money trash bag black and it is filled up with money
8157,3,0,3,0,1,bahaha omg this bitch is crazyyy
8158,3,0,0,3,2,baked montreal chicken cheesy brussels sprouts garlic butter triple cheddar chives yellow mashed
8159,3,2,1,0,0,bald head bitches think it is their time to prosper
8160,3,0,3,0,1,ball is life no bitch bench is life
8161,3,0,3,0,1,bands will make her dance stamps will make her twerk if romney becomes president these hoes will have to work
8162,3,0,3,0,1,
8163,3,0,0,3,2,bank robber who wore zebra print dress arrested police say
8164,3,0,1,2,2,barkley is trash
8165,3,0,1,2,2,barry s whitey brownshirts run wild in oakland following the lead of n w a punks chant f the police
8166,3,0,3,0,1,barry s hoe michelle is walking in now ugly beast she is sotu
8167,3,0,0,3,2,baseball is not the same without the yankees in the playoffs basketball is not the same without the lakers in them
8168,3,0,0,3,2,baseball w for her birthday for some reason lol yankee stadium on yelp
8169,3,0,3,0,1,basic bitch no chill
8170,3,0,3,0,1,basic bitches lame niggas
8171,3,0,3,0,1,basic bitches everywhere
8173,3,0,2,1,1,basic niggah in his basic clothing
8174,3,0,2,1,1,basically saying that the pound does not belong to us and it is english greedy cunts
8175,3,0,2,1,1,basically so just do you shrugs so if you are worried about being a ho or looking like one good luck
8176,3,0,0,3,2,bathing sphere suspended orb tub not for shy people bathing design weird and yet cool
8177,3,0,3,0,1,bbl going to go sob over gay bird babies
8178,3,0,3,0,1,because i got too many bitches
8180,3,0,3,0,1,be a dog to these bitches bt be a king to ya queen
8181,3,0,3,0,1,be a girl with a mind a bitch with an attitude and a lady with class
8182,3,0,0,3,2,be fearful of the wrath of god in a country where many mock christianity embrace perversion abortion and bows to pc multiculturalism
8183,3,1,2,0,1,be mean or rude to my little sister again and i will kick your ass it applies to all of you little snooty bitches k thanks
8184,3,1,2,0,1,be my backbone every nicca need a spine
8185,3,0,3,0,1,be trippin when i call you hoe but bitch you know i talk like dat voice
8186,3,0,0,3,2,beans that were yellow before friday night are brown now a few green leaves curled frost but not freeze bean size reduced top end shrinks
8187,3,0,3,0,1,bears game today bitches not to mention lean and bud before the train ride lol goodday
8188,3,1,2,0,1,beat the pussy down like my nemesis
8189,3,0,3,0,1,beat the pussy in so well her shit still hurting from a week ago
8190,3,1,2,0,1,beat ya bitch pussy up every time i see her like a bully then send her outta town wit 4 cookies
8191,3,0,0,3,2,
8192,3,0,3,0,1,because i had to accept being called a bitch every time i asserted myself yesallwomen
8193,3,1,2,0,1,because i would rather wear my hair long and have piercings i am a faggot that will never go anywhere in life
8194,3,1,2,0,1,because a nigguh but do not mean you are pussy is bomb
8195,3,0,3,0,1,because at your local insurance agency the customer is always our bitch itakeshitfromnoone
8196,3,0,3,0,1,because i do not know if your still tryna get with her again or not bitch i might be
8197,3,0,0,3,2,because if nobody was judging the birds this account would not even because a ripple in d ocean
8198,3,0,2,1,1,because of the message that sends to lgbtq residents in the state not as if west virginia is a paradise for queer people today is major
8199,3,0,3,0,1,beefin ova bitches trade ya clip for pom poms
8200,3,0,1,2,2,been huntin hard and finally nailed her best wedding koozie i have ever seen redneck
8201,3,1,2,0,1,
8202,3,0,3,0,1,been a while since it is just been me solo at the crib feeling kind of lonely like a hoe
8203,3,0,3,0,1,been hooping all day tired than bitch
8204,3,0,3,0,1,been schooling these bitches since 92
8205,3,0,3,0,1,been sleeping toooooo much fuck it i am about to enjoy it before i start working 2 jobs like a hoe haha
8206,3,0,3,0,1,been told by a lot of people that i am cool then a hoe and that they do not understand why someone would not like me
8207,3,0,3,0,1,beer ball is not for pussies
8208,3,0,3,0,1,before i let a pussy cut my hair i just will let it grow
8209,3,0,3,0,1,before the madness with my single bitches
8210,3,0,2,1,1,behind every independent woman is a pack of hating hoes
8211,3,0,3,0,1,being a girl sucks we have to deal with periods making us a bitch shaving our legs on a daily basis and worrying about what we eat
8212,3,0,3,0,1,
8213,3,0,3,0,1,being a hoe is cute in 2014
8214,3,0,3,0,1,being a sober soul just was not interesting bitch i am living 5spmg ggl
8215,3,1,0,2,2,being coons at you all are amazing
8217,3,0,3,0,1,being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend
8219,3,0,3,0,1,believe in the heart of the cards bitch
8220,3,0,3,0,1,
8221,3,0,3,0,1,
8222,3,1,0,2,2,
8223,6,1,5,0,1,benzino is a bitch point blank period
8224,3,0,3,0,1,besides my sisters this is one of two bitches you will always catch me with
8225,3,0,0,3,2,best behaved kids ever at mommy s commercial audition oreo mcflurries for everybody proudmom
8226,3,0,0,3,2,best of luck to tino the bambino martinez in miami your legacy is saved lol marlins yankees redsox mlb
8227,3,0,1,2,2,best rider that goes to a blaxican
8228,3,0,0,3,2,bet charlie strong has contacted ridley
8229,3,1,0,2,2,bet they want a cookie bergbrain you mean like you want a cracker kind of bitter here today aren tcha stribpol mngop mnleg
8230,3,0,3,0,1,bet you are not gone them though na why oomf just tweeted that she know ha pussy wack
8231,3,0,3,0,1,betta ask round these streets bitch bout jay
8232,3,1,2,0,1,better keep ya shit n line nicca
8233,3,0,3,0,1,better nip that shit in the bud early
8234,3,0,3,0,1,better play your part bitch do not be a smart bitch cuz i might have a change of heart
8235,3,0,3,0,1,between the constant tweegrams and the bad bitches playing themselves out for attention and the stupid caption pics instagram lost me
8236,3,2,1,0,0,between this trend and the vines acting like women its like niggas could not wait to be faggots
8237,3,1,2,0,1,beyonc more of a hipster bitch wit no hips these days
8238,6,1,4,1,1,big g day s o to freeboosie nicca lol
8239,3,0,1,2,2,big red and fat squaw lol my hubby is so funny insidejoke
8240,3,0,0,3,2,big squawk q when will dfl dump ryan uncle tom winkler not going to happen berg bleat on mngop proud stribpol mnleg
8241,3,0,0,3,2,big bird holds press conf claims he does not care for the letter f
8242,3,0,3,0,1,big bitches be like i am thick yea bitch atound the midsection
8243,3,0,3,0,1,big black bitches out here arguing
8244,6,0,6,0,1,big boobs no ass no ass big boobs big boobs and big ass ugly face big boobs big ass pretty face hoe
8245,3,0,3,0,1,big bro moose trying slide into these hoes dm s
8246,3,1,2,0,1,big greenmile tweetin ass nicca
8247,3,0,3,0,1,big hair bitches
8248,3,0,3,0,1,big moe right now like a hoe haha yuhhhh
8249,3,0,0,3,2,
8250,3,0,3,0,1,big old pussy harrington blocked me again
8251,3,0,3,0,1,big thick pretty bitch
8252,3,0,3,0,1,biggest booth i ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard
8253,6,0,6,0,1,biggie was and always will be the flyest cunt in rap biggie
8254,3,1,0,2,2,bigots demand recount in idaho gay rights ordinance referendum tcot teaparty teabaggers lgbt
8255,3,0,2,1,1,
8256,3,0,3,0,1,biker gang looking ass bitches with titty tats foh sons of anarchy
8257,3,0,2,1,1,bill cosby stealing pussy
8258,3,1,2,0,1,bill romanowski is still a cunt who saw that one coming
8259,3,2,1,0,0,bill smith dds mtv odb lgbtq mma nfl aflcio bitch pick one fucking hate you i know you proud but shit
8260,3,0,3,0,1,birthday today bitches and i got to work
8261,3,0,3,0,1,bitch i want my number back yo pussy mustard oh yeah fuck dat bitch trust me dro
8262,3,0,3,0,1,bitch i am not about to eat ya pussy all day long i got a life
8263,3,0,3,0,1,bitch i am the man that is right i said it bitch i am the man do not you forget it
8264,3,1,2,0,1,bitch are not you his lawyer y you thank ery body stfu kill dat bitch to
8265,3,1,2,0,1,bitch and who the fuck r you am speak when the fuck i feel like it and stop a pussy ass nigga and box the fuck up
8266,3,2,1,0,0,bitch ass nigga be hating on black women uncle tom bitch punk
8267,3,0,3,0,1,bitch ass people are the first to call someone out for being a bitch
8268,6,0,5,1,1,
8269,3,1,2,0,1,bitch do not talk yo shit then say you on papers when a bitch trinna get down you a straight fag bitch foe dat scary ass hoe
8270,6,2,4,0,1,bitch duck on whore ass slut cunt ha biden it is gucci though whatever nigea
8271,3,2,1,0,0,bitch fuck yo nigga what is up with that pussy
8272,3,0,3,0,1,bitch fuk wat a hater got to say brickk ent ya bitch
8273,3,0,3,0,1,bitch had a redbook account with all selfies on the add like bitch no tricks want to see yo face
8274,3,0,3,0,1,bitch i would not eat yah pussy wit another nigga tongue
8275,3,0,3,0,1,bitch just sucked my dick and tried to give me sugar bitch get out
8276,3,1,2,0,1,bitch killa gone be dacing in that bitch cdfu
8277,3,0,3,0,1,
